010	000	200408	EUR	028W	004524	AT	IE	A	2434	3821	2166	
010	000	200408	EUR	028W	004525	AT	IE	A	12388	44225	26263	
010	000	200408	EUR	028W	004526	AT	IE	A	14945	63068	37661	
010	000	200408	EUR	028W	004555	AT	IT	A	112	1025	604	
010	000	200408	EUR	028W	006412	AT	IE	A	2217	2328	1375	
010	000	200408	EUR	028W	006413	AT	IE	A	21041	47763	27985	
010	000	200408	EUR	028W	006414	AT	IE	A	11358	26237	15333	
010	000	200408	EUR	028W	006619	AT	IE	A	82	552	276	
010	000	200408	EUR	028W	006908	AT	IE	A	416	4684	2675	
010	000	200408	EUR	028W	007204	AT	IE	A	526	11293	6654	
010	000	200408	EUR	028W	012913	AT	IE	A	89	1576	886	
010	000	200408	EUR	028W	014181	AT	IE	A	84	946	552	
010	000	200408	EUR	028W	017216	AT	IE	A	950	2062	1245	
010	000	200408	EUR	028W	017217	AT	IE	A	1200	7488	4512	
010	000	200408	EUR	028W	019357	AT	IT	A	723	3890	2314	
010	000	200408	EUR	028W	045652	AT	IE	A	632	2654	1593	
010	000	200408	EUR	028W	066212	AT	IE	A	435	1375	827	
010	000	200408	EUR	028W	066213	AT	IE	A	900	8478	5103	
010	000	200408	EUR	028W	069412	AT	IE	A	44	1813	1052	
010	000	200408	EUR	028W	077571	AT	IT	A	57	5415	4220	
010	000	200408	EUR	028W	077572	AT	IT	A	84	15456	11807	
010	000	200408	EUR	028W	077573	AT	IT	A	23	5198	3834	
010	000	200408	EUR	028W	077574	AT	IT	A	13	3445	2579	
010	000	200408	EUR	028W	104654	AT	IE	A	1942	7865	4719	
010	000	200408	EUR	028W	104655	AT	IE	A	1666	20068	12045	
010	000	200408	EUR	028W	123040	AT	DE	A	354	886	535	
010	000	200408	EUR	028W	123041	AT	DE	A	1550	4960	2992	
010	000	200408	EUR	028W	123042	AT	DE	A	125	510	305	
010	000	200408	EUR	028W	125755	AT	IE	A	1289	5415	3261	
010	000	200408	EUR	028W	125756	AT	IE	A	1093	13657	8208	
010	000	200408	EUR	028W	126472	AT	IE	A	15	77	25	
010	000	200408	EUR	028W	126473	AT	IE	A	9	72	31	
010	000	200408	EUR	028W	126474	AT	DE	A	29	445	134	
010	000	200408	EUR	028W	126475	AT	IE	A	100	2998	1699	
010	000	200408	EUR	028W	126488	AT	IE	A	951	3774	2216	
010	000	200408	EUR	028W	126489	AT	IE	A	101	551	317	
010	000	200408	EUR	028W	127457	AT	DE	A	3093	31181	18775	
010	000	200408	EUR	028W	128680	AT	IT	A	30	1491	476	
010	000	200408	EUR	028W	128681	AT	IT	A	24	5886	3412	
010	000	200408	EUR	028W	128682	AT	IT	A	399	37666	17037	
010	000	200408	EUR	028W	128683	AT	IT	A	946	440845	228800	
010	000	200408	EUR	028W	128924	AT	GB	A	737	8593	3272	
010	000	200408	EUR	028W	128925	AT	GB	A	7816	157258	93714	
010	000	200408	EUR	028W	128942	AT	IE	A	2	1274	70	
010	000	200408	EUR	028W	128943	AT	IE	A	1	956	383	
