010	000	200407	EUR	028W	004524	AT	IE	A	3102	4870	2761	
010	000	200407	EUR	028W	004525	AT	IE	A	15347	54789	32536	
010	000	200407	EUR	028W	004526	AT	IE	A	16300	68786	41076	
010	000	200407	EUR	028W	004555	AT	IT	A	293	2625	1579	
010	000	200407	EUR	028W	006412	AT	IE	A	2182	2291	1353	
010	000	200407	EUR	028W	006413	AT	IE	A	26090	59224	34700	
010	000	200407	EUR	028W	006414	AT	IE	A	11033	25486	14895	
010	000	200407	EUR	028W	006619	AT	IE	A	119	789	401	
010	000	200407	EUR	028W	006908	AT	IE	A	416	4684	2675	
010	000	200407	EUR	028W	007204	AT	IE	A	729	15652	9222	
010	000	200407	EUR	028W	012913	AT	IE	A	63	1116	627	
010	000	200407	EUR	028W	014181	AT	IE	A	57	642	374	
010	000	200407	EUR	028W	016268	AT	IE	A	-2	-3	-2	
010	000	200407	EUR	028W	017216	AT	IE	A	998	2166	1307	
010	000	200407	EUR	028W	017217	AT	IE	A	1723	10752	6478	
010	000	200407	EUR	028W	019357	AT	IT	A	708	3808	2266	
010	000	200407	EUR	028W	045652	AT	IE	A	896	3763	2258	
010	000	200407	EUR	028W	066212	AT	IE	A	1121	3542	2130	
010	000	200407	EUR	028W	066213	AT	IE	A	1156	10890	6555	
010	000	200407	EUR	028W	069412	AT	IE	A	52	2205	1244	
010	000	200407	EUR	028W	077571	AT	IT	A	53	5035	3924	
010	000	200407	EUR	028W	077572	AT	IT	A	35	6440	4920	
010	000	200407	EUR	028W	077573	AT	IT	A	3	678	500	
010	000	200407	EUR	028W	077574	AT	IT	A	16	4240	3174	
010	000	200407	EUR	028W	104654	AT	IE	A	2987	12097	7258	
010	000	200407	EUR	028W	104655	AT	IE	A	2664	32075	19261	
010	000	200407	EUR	028W	123040	AT	DE	A	354	891	535	
010	000	200407	EUR	028W	123041	AT	DE	A	2883	9229	5564	
010	000	200407	EUR	028W	123042	AT	DE	A	83	339	203	
010	000	200407	EUR	028W	125755	AT	IE	A	1380	5796	3491	
010	000	200407	EUR	028W	125756	AT	IE	A	1173	14661	8809	
010	000	200407	EUR	028W	126472	AT	IE	A	21	108	35	
010	000	200407	EUR	028W	126473	AT	IE	A	221	1757	756	
010	000	200407	EUR	028W	126474	AT	DE	A	34	522	157	
010	000	200407	EUR	028W	126475	AT	IE	A	176	5276	2990	
010	000	200407	EUR	028W	126476	AT	IE	A	79	3552	950	
010	000	200407	EUR	028W	126488	AT	IE	A	1108	4372	2582	
010	000	200407	EUR	028W	126489	AT	IE	A	109	596	342	
010	000	200407	EUR	028W	127457	AT	DE	A	4402	44376	26720	
010	000	200407	EUR	028W	128680	AT	IT	A	4	212	63	
010	000	200407	EUR	028W	128681	AT	IT	A	23	5641	3270	
010	000	200407	EUR	028W	128682	AT	IT	A	360	33739	15372	
010	000	200407	EUR	028W	128683	AT	IT	A	899	418943	217432	
010	000	200407	EUR	028W	128924	AT	GB	A	938	10937	4165	
010	000	200407	EUR	028W	128925	AT	GB	A	9673	194621	115979	
010	000	200407	EUR	028W	128942	AT	IE	A	3	1911	105	
010	000	200407	EUR	028W	129065	AT	IE	A	5	895	180	
010	000	200407	EUR	028W	130520	AT	IE	A	5653	24592	14811	
010	000	200407	EUR	028W	130521	AT	IE	A	6378	81575	48919	
010	000	200407	EUR	028W	131839	AT	IE	A	1389	7142	4250	
010	000	200407	EUR	028W	131841	AT	IE	A	1853	9526	5689	
010	000	200407	EUR	028W	131843	AT	IE	A	847	3835	2253	
010	000	200407	EUR	028W	132706	AT	GB	A	30	5550	3393	
010	000	200407	EUR	028W	132707	AT	GB	A	101	36865	22705	
010	000	200407	EUR	028W	132708	AT	GB	A	180	131400	81661	
010	000	200407	EUR	028W	133010	AT	IE	A	2872	13156	7898	
010	000	200407	EUR	028W	133011	AT	IE	A	3265	44045	26447	
010	000	200407	EUR	028W	133310	AT	IE	A	34	8405	5060	
010	000	200407	EUR	028W	133624	AT	IE	A	7629	20369	12054	
010	000	200407	EUR	028W	133625	AT	IE	A	938	4287	2542	
010	000	200407	EUR	028W	134140	AT	IE	A	457	6905	4159	
010	000	200407	EUR	028W	134610	AT	IE	A	2997	102149	60689	
010	000	200407	EUR	028W	134612	AT	IE	A	4647	292343	174355	
010	000	200407	EUR	028W	134713	AT	GB	A	3074	170884	90683	
010	000	200407	EUR	028W	134761	AT	GB	A	14	26453	15925	
010	000	200407	EUR	028W	134935	AT	IE	A	70	8652	5209	
010	000	200407	EUR	028W	134936	AT	GB	A	220	90640	54564	
010	000	200407	EUR	028W	175426	AT	DE	A	9	65	37	
010	000	200407	EUR	028W	175427	AT	DE	A	96	1544	928	
010	000	200407	EUR	028W	242745	AT	IE	A	4740	24329	13367	
010	000	200407	EUR	028W	242746	AT	IE	A	4968	74530	39992	
010	000	200407	EUR	028W	243697	AT	GB	A	1420	1026660	512904	
010	000	200407	EUR	028W	243803	AT	GB	A	43	10630	6399	
010	000	200407	EUR	028W	243804	AT	GB	A	31	25544	15378	
010	000	200407	EUR	028W	244298	AT	GB	A	70	102200	65019	
010	000	200407	EUR	028W	004524	AT	IE	F	156	0	139	
010	000	200407	EUR	028W	004525	AT	IE	F	333	0	706	
010	000	200407	EUR	028W	004526	AT	IE	F	120	0	302	
010	000	200407	EUR	028W	006412	AT	IE	F	48	0	30	
010	000	200407	EUR	028W	006413	AT	IE	F	842	0	1120	
010	000	200407	EUR	028W	006414	AT	IE	F	454	0	613	
010	000	200407	EUR	028W	006908	AT	IE	F	20	0	129	
010	000	200407	EUR	028W	007204	AT	IE	F	12	0	152	
010	000	200407	EUR	028W	012913	AT	IE	F	6	0	60	
010	000	200407	EUR	028W	014181	AT	IE	F	4	0	26	
010	000	200407	EUR	028W	017216	AT	IE	F	2	0	3	
010	000	200407	EUR	028W	017217	AT	IE	F	7	0	26	
010	000	200407	EUR	028W	019357	AT	IT	F	4	0	13	
010	000	200407	EUR	028W	045652	AT	IE	F	3	0	8	
010	000	200407	EUR	028W	104654	AT	IE	F	3	0	7	
010	000	200407	EUR	028W	104655	AT	IE	F	15	0	108	
010	000	200407	EUR	028W	123040	AT	DE	F	20	0	30	
010	000	200407	EUR	028W	123042	AT	DE	F	8	0	20	
010	000	200407	EUR	028W	125755	AT	IE	F	1	0	3	
010	000	200407	EUR	028W	125756	AT	IE	F	9	0	68	
010	000	200407	EUR	028W	126472	AT	IE	F	26	0	44	
010	000	200407	EUR	028W	126473	AT	IE	F	30	0	103	
010	000	200407	EUR	028W	126474	AT	DE	F	20	0	92	
010	000	200407	EUR	028W	126475	AT	IE	F	27	0	459	
010	000	200407	EUR	028W	126476	AT	IE	F	9	0	108	
010	000	200407	EUR	028W	126488	AT	IE	F	12	0	28	
010	000	200407	EUR	028W	126489	AT	IE	F	3	0	9	
010	000	200407	EUR	028W	127457	AT	DE	F	-3	0	-18	
010	000	200407	EUR	028W	128680	AT	IT	F	12	0	190	
010	000	200407	EUR	028W	128681	AT	IT	F	1	0	142	
010	000	200407	EUR	028W	128682	AT	IT	F	146	0	6234	
010	000	200407	EUR	028W	128683	AT	IT	F	174	0	42084	
