LB          134936         000000000+0000000000000+    000000534+           20043          200708                                         90000062000012006071234547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000062000022006071234547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000062000032006071234547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000062000042006071234547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000062000052006071234547
LB          134935         000000000+0000000000000+    000000020+           20974          200710                                         90000062000062006071234547
LB          134935         000000000+0000000000000+    000000400+           22048          200803                                         90000062000072006071234547
LB          243804         000000000+0000000000000+    000000798+           19157          200702                                         90000062000082006071234547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000062000092006071234547
LB          243803         000000000+0000000000000+    000000201+           19311          200703                                         90000062000102006071234547
LB          133310         000000000+0000000000000+    000000000+           19227          200612                                         90000062000112006071234547
LB          133310         000000000+0000000000000+    000000096+           21079          200707                                         90000062000122006071234547
FARAPAMRAPAM243804         000000001+0000000082400+ EUR000000000+   2006071219157          200702          000217                         90000062000132006071234547
FARAPAMRAPAM134935         000000003+0000000037080+ EUR000000000+   2006071220974          200710          000218                         90000062000142006071234547
FARAPAMRAPAM243803         000000001+0000000024720+ EUR000000000+   2006071219311          200703          000219                         90000062000152006071234547
FARAPAMRAPAM133310         000000001+0000000024720+ EUR000000000+   2006071219227          200612          000222                         90000062000162006071234547
ST                         000000006+0000000168920+    000000000+                                                                         900000620001720060712
