LB          134936         000000000+0000000000000+    000000517+           20043          200708                                         90000063000012006071334547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000063000022006071334547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000063000032006071334547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000063000042006071334547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000063000052006071334547
LB          134935         000000000+0000000000000+    000000019+           20974          200710                                         90000063000062006071334547
LB          134935         000000000+0000000000000+    000000400+           22048          200803                                         90000063000072006071334547
LB          243804         000000000+0000000000000+    000000792+           19157          200702                                         90000063000082006071334547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000063000092006071334547
LB          243803         000000000+0000000000000+    000000200+           19311          200703                                         90000063000102006071334547
LB          133310         000000000+0000000000000+    000000095+           21079          200707                                         90000063000112006071334547
FARAPAMRAPAM243804         000000001+0000000082400+ EUR000000000+   2006071319157          200702          000224                         90000063000122006071334547
FARAPAMRAPAM134936         000000002+0000000082400+ EUR000000000+   2006071320043          200708          000226                         90000063000132006071334547
FARAPAMRAPAM133310         000000001+0000000024720+ EUR000000000+   2006071321079          200707          000227                         90000063000142006071334547
FARAPAMRAPAM134936         000000015+0000000618000+ EUR000000000+   2006071320043          200708          000228                         90000063000152006071334547
FARAPAMRAPAM243804         000000005+0000000412000+ EUR000000000+   2006071319157          200702          000228                         90000063000162006071334547
ST                         000000024+0000001219520+    000000000+                                                                         900000630001720060713
