LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000149000012006102334547
LB          134936         000000000+0000000000000+    000000585+           21208          200708                                         90000149000022006102334547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000149000032006102334547
LB          134935         000000000+0000000000000+    000000247+           22048          200803                                         90000149000042006102334547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000149000052006102334547
LB          243804         000000000+0000000000000+    000000963+           20588          200709                                         90000149000062006102334547
LB          243803         000000000+0000000000000+    000000131+           19311          200703                                         90000149000072006102334547
LB          243803         000000000+0000000000000+    000000300+           23348          200804                                         90000149000082006102334547
LB          133310         000000000+0000000000000+    000000002+           21079          200707                                         90000149000092006102334547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000149000102006102334547
FARAPAMRAPAM133310         000000000+0000000173040- EUR000000000+ G420061023                               000515                         90000149000112006102334547
FARAPAMRAPAM134936         000000001+0000000000000+NEUR000000000+   2006102321208          200708          000524                         90000149000122006102334547
FARAPAMRAPAM134936         000000003+0000000123600+ EUR000000000+   2006102321208          200708          000519                         90000149000132006102334547
FARAPAMRAPAM134935         000000004+0000000049440+ EUR000000000+   2006102322048          200803          000519                         90000149000142006102334547
FARAPAMRAPAM243804         000000001+0000000082400+ EUR000000000+   2006102320588          200709          000519                         90000149000152006102334547
FARAPAMRAPAM134936         000000002+0000000082400+ EUR000000000+   2006102321208          200708          000522                         90000149000162006102334547
FARAPAMRAPAM243803         000000002+0000000049440+ EUR000000000+   2006102319311          200703          000525                         90000149000172006102334547
ST                         000000013+0000000214240+    000000000+                                                                         900001490001820061023
