LB          134936         000000000+0000000000000+    000000725+           20043          200708                                         90000035000012006061034547
LB          134936         000000000+0000000000000+    000000747+           20379          200708                                         90000035000022006061034547
LB          134935         000000000+0000000000000+    000000093+           20974          200710                                         90000035000032006061034547
LB          243804         000000000+0000000000000+    000000865+           19157          200702                                         90000035000042006061034547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000035000052006061034547
LB          243803         000000000+0000000000000+    000000248+           19311          200703                                         90000035000062006061034547
LB          133310         000000000+0000000000000+    000000013+           19227          200612                                         90000035000072006061034547
LB          133310         000000000+0000000000000+    000000096+Q          21079          200707                                         90000035000082006061034547
ST                         000000000+0000000000000+    000000000+                                                                         900000350000920060610
