LB          134936         000000000+0000000000000+    000000208+           20043          200708                                         90000080000012006080234547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000080000022006080234547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000080000032006080234547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000080000042006080234547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000080000052006080234547
LB          134935         000000000+0000000000000+    000000376+           22048          200803                                         90000080000062006080234547
LB          243804         000000000+0000000000000+    000000696+           19157          200702                                         90000080000072006080234547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000080000082006080234547
LB          243803         000000000+0000000000000+    000000188+           19311          200703                                         90000080000092006080234547
LB          133310         000000000+0000000000000+    000000087+           21079          200707                                         90000080000102006080234547
FARAPAMRAPAM134936         000000005+0000000206000+ EUR000000000+   2006080220043          200708          000297                         90000080000112006080234547
FARAPAMRAPAM134936         000000002+0000000082400+ EUR000000000+   2006080220043          200708          000295                         90000080000122006080234547
FARAPAMRAPAM134935         000000001+0000000012360+ EUR000000000+   2006080222048          200803          000295                         90000080000132006080234547
FARAPAMRAPAM243803         000000001+0000000024720+ EUR000000000+   2006080219311          200703          000295                         90000080000142006080234547
FARAPAMRAPAM134935         000000001+0000000012360+ EUR000000000+   2006080222048          200803          000296                         90000080000152006080234547
ST                         000000010+0000000337840+    000000000+                                                                         900000800001620060802
