LB          134936         000000000+0000000000000+    000000115+           20043          200708                                         90000085000012006080834547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000085000022006080834547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000085000032006080834547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000085000042006080834547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000085000052006080834547
LB          134935         000000000+0000000000000+    000000368+           22048          200803                                         90000085000062006080834547
LB          243804         000000000+0000000000000+    000000695+           19157          200702                                         90000085000072006080834547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000085000082006080834547
LB          243803         000000000+0000000000000+    000000182+           19311          200703                                         90000085000092006080834547
LB          133310         000000000+0000000000000+    000000087+           21079          200707                                         90000085000102006080834547
LG          134935         000000008-0000000000000+    000000000+ IN2006080822048                                                         90000085000112006080834547
FARAPAMRAPAM134936         000000005+0000000206000+ EUR000000000+   2006080820043          200708          000307                         90000085000122006080834547
FARAPAMRAPAM134936         000000002+0000000082400+ EUR000000000+   2006080820043          200708          000309                         90000085000132006080834547
FARAPAMRAPAM243803         000000002+0000000049440+ EUR000000000+   2006080819311          200703          000310                         90000085000142006080834547
FARAPAMRAPAM134936         000000010+0000000412000+ EUR000000000+   2006080820043          200708          000311                         90000085000152006080834547
ST                         000000019+0000000749840+    000000000+                                                                         900000850001620060808
