LB          134936         000000000+0000000000000+    000000182+           18582          200708                                         90000012000012006051534547
LB          134936         000000000+0000000000000+    000000800+           20043          200708                                         90000012000022006051534547
LB          134936         000000000+0000000000000+    000000747+           20379          200708                                         90000012000032006051534547
LB          134935         000000000+0000000000000+    000000118+           20974          200710                                         90000012000042006051534547
LB          243804         000000000+0000000000000+    000000947+           19157          200702                                         90000012000052006051534547
LB          243803         000000000+0000000000000+    000000281+           19311          200703                                         90000012000062006051534547
LB          133310         000000000+0000000000000+    000000038+           19227          200612                                         90000012000072006051534547
FARAPAMRAPAM133310         000000010+0000000247200+ EUR000000000+   2006051519227          200612          000063                         90000012000082006051534547
FARAPAMRAPAM134936         000000010+0000000412000+ EUR000000000+   2006051518582          200708          000066                         90000012000092006051534547
FARAPAMRAPAM243804         000000005+0000000412000+ EUR000000000+   2006051519157          200702          000066                         90000012000102006051534547
ST                         000000025+0000001071200+    000000000+                                                                         900000120001120060515
