LB          134936         000000000+0000000000000+    000000056+           20043          200708                                         90000099000012006082534547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000099000022006082534547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000099000032006082534547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000099000042006082534547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000099000052006082534547
LB          134935         000000000+0000000000000+    000000349+           22048          200803                                         90000099000062006082534547
LB          134935         000000000+0000000000000+    000000400+Q          22758          200806                                         90000099000072006082534547
LB          243804         000000000+0000000000000+    000000676+           19157          200702                                         90000099000082006082534547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000099000092006082534547
LB          243803         000000000+0000000000000+    000000168+           19311          200703                                         90000099000102006082534547
LB          133310         000000000+0000000000000+    000000083+           21079          200707                                         90000099000112006082534547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000099000122006082534547
FARAPAMRAPAM134936         000000001+0000000041200+ EUR000000000+   2006082520043          200708          000352                         90000099000132006082534547
FARAPAMRAPAM134935         000000001+0000000012360+ EUR000000000+   2006082522048          200803          000352                         90000099000142006082534547
ST                         000000002+0000000053560+    000000000+                                                                         900000990001520060825
