LB          134936         000000000+0000000000000+    000000516+           20043          200708                                         90000065000012006071534547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000065000022006071534547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000065000032006071534547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000065000042006071534547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000065000052006071534547
LB          134935         000000000+0000000000000+    000000017+           20974          200710                                         90000065000062006071534547
LB          134935         000000000+0000000000000+    000000400+           22048          200803                                         90000065000072006071534547
LB          243804         000000000+0000000000000+    000000787+           19157          200702                                         90000065000082006071534547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000065000092006071534547
LB          243803         000000000+0000000000000+    000000198+           19311          200703                                         90000065000102006071534547
LB          133310         000000000+0000000000000+    000000095+           21079          200707                                         90000065000112006071534547
ST                         000000000+0000000000000+    000000000+                                                                         900000650001220060715
