LB          134936         000000000+0000000000000+    000000558+           20043          200708                                         90000059000012006070834547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000059000022006070834547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000059000032006070834547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000059000042006070834547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000059000052006070834547
LB          134935         000000000+0000000000000+    000000028+           20974          200710                                         90000059000062006070834547
LB          134935         000000000+0000000000000+    000000400+           22048          200803                                         90000059000072006070834547
LB          243804         000000000+0000000000000+    000000803+           19157          200702                                         90000059000082006070834547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000059000092006070834547
LB          243803         000000000+0000000000000+    000000202+           19311          200703                                         90000059000102006070834547
LB          133310         000000000+0000000000000+    000000003+           19227          200612                                         90000059000112006070834547
LB          133310         000000000+0000000000000+    000000096+           21079          200707                                         90000059000122006070834547
ST                         000000000+0000000000000+    000000000+                                                                         900000590001320060708
