LB          134936         000000000+0000000000000+    000000057+           20043          200708                                         90000096000012006082234547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000096000022006082234547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000096000032006082234547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000096000042006082234547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000096000052006082234547
LB          134935         000000000+0000000000000+    000000352+           22048          200803                                         90000096000062006082234547
LB          243804         000000000+0000000000000+    000000676+           19157          200702                                         90000096000072006082234547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000096000082006082234547
LB          243803         000000000+0000000000000+    000000169+           19311          200703                                         90000096000092006082234547
LB          133310         000000000+0000000000000+    000000087+           21079          200707                                         90000096000102006082234547
LB          133310         000000000+0000000000000+    000000150+           22595          200710                                         90000096000112006082234547
FARAPAMRAPAM134936         000000000+0000000329600- EUR000000000+ G420060822                               000340                         90000096000122006082234547
FARAPAMRAPAM134936         000000005+0000000206000+ EUR000000000+   2006082220043          200708          000342                         90000096000132006082234547
ST                         000000005+0000000123600-    000000000+                                                                         900000960001420060822
