LB          134936         000000000+0000000000000+    000000132+           20043          200708                                         90000082000012006080434547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000082000022006080434547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000082000032006080434547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000082000042006080434547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000082000052006080434547
LB          134935         000000000+0000000000000+    000000376+           22048          200803                                         90000082000062006080434547
LB          243804         000000000+0000000000000+    000000695+           19157          200702                                         90000082000072006080434547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000082000082006080434547
LB          243803         000000000+0000000000000+    000000184+           19311          200703                                         90000082000092006080434547
LB          133310         000000000+0000000000000+    000000087+           21079          200707                                         90000082000102006080434547
FARAPAMRAPAM134936         000000001+0000000041200+ EUR000000000+   2006080420043          200708          000301                         90000082000112006080434547
FARAPAMRAPAM243804         000000001+0000000082400+ EUR000000000+   2006080419157          200702          000301                         90000082000122006080434547
FARAPAMRAPAM243803         000000002+0000000049440+ EUR000000000+   2006080419311          200703          000302                         90000082000132006080434547
FARAPAMRAPAM134936         000000004+0000000164800+ EUR000000000+   2006080420043          200708          000303                         90000082000142006080434547
FARAPAMRAPAM243803         000000002+0000000049440+ EUR000000000+   2006080419311          200703          000304                         90000082000152006080434547
ST                         000000010+0000000387280+    000000000+                                                                         900000820001620060804
