LB          134936         000000000+0000000000000+    000000029+           20379          200708                                         90000140000012006101234547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000140000022006101234547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000140000032006101234547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000140000042006101234547
LB          134935         000000000+0000000000000+    000000256+           22048          200803                                         90000140000052006101234547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000140000062006101234547
LB          243804         000000000+0000000000000+    000000543+Q          19157          200702                                         90000140000072006101234547
LB          243804         000000000+0000000000000+    000001321+           20588          200709                                         90000140000082006101234547
LB          243803         000000000+0000000000000+    000000133+           19311          200703                                         90000140000092006101234547
LB          243803         000000000+0000000000000+    000000300+           23348          200804                                         90000140000102006101234547
LB          133310         000000000+0000000000000+    000000006+           21079          200707                                         90000140000112006101234547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000140000122006101234547
FARAPAMRAPAM243804         000000000+0000000082400- EUR000000000+ G420061012                               000495                         90000140000132006101234547
FARAPAMRAPAM243804         000000000+0000000329600- EUR000000000+ G420061012                               000496                         90000140000142006101234547
FARAPAMRAPAM243804         000000000+0000000412000- EUR000000000+ G420061012                               000497                         90000140000152006101234547
FARAPAMRAPAM134936         000000001+0000000041200+ EUR000000000+   2006101220379          200708          000494                         90000140000162006101234547
FARAPAMRAPAM134935         000000002+0000000024720+ EUR000000000+   2006101222048          200803          000494                         90000140000172006101234547
ST                         000000003+0000000758080-    000000000+                                                                         900001400001820061012
