LB          134936         000000000+0000000000000+    000000587+           20043          200708                                         90000039000012006061534547
LB          134936         000000000+0000000000000+    000000747+           20379          200708                                         90000039000022006061534547
LB          134935         000000000+0000000000000+    000000084+           20974          200710                                         90000039000032006061534547
LB          243804         000000000+0000000000000+    000000864+           19157          200702                                         90000039000042006061534547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000039000052006061534547
LB          243803         000000000+0000000000000+    000000243+           19311          200703                                         90000039000062006061534547
LB          133310         000000000+0000000000000+    000000013+           19227          200612                                         90000039000072006061534547
LB          133310         000000000+0000000000000+    000000096+           21079          200707                                         90000039000082006061534547
ST                         000000000+0000000000000+    000000000+                                                                         900000390000920060615
