LB          134936         000000000+0000000000000+    000000050+           20043          200708                                         90000101000012006082834547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000101000022006082834547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000101000032006082834547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000101000042006082834547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000101000052006082834547
LB          134935         000000000+0000000000000+    000000341+           22048          200803                                         90000101000062006082834547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000101000072006082834547
LB          243804         000000000+0000000000000+    000000676+           19157          200702                                         90000101000082006082834547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000101000092006082834547
LB          243803         000000000+0000000000000+    000000168+           19311          200703                                         90000101000102006082834547
LB          133310         000000000+0000000000000+    000000077+           21079          200707                                         90000101000112006082834547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000101000122006082834547
FARAPAMRAPAM134936         000000001+0000000041200+ EUR000000000+   2006082820043          200708          000356                         90000101000132006082834547
FARAPAMRAPAM134935         000000004+0000000049440+ EUR000000000+   2006082822048          200803          000356                         90000101000142006082834547
FARAPAMRAPAM133310         000000002+0000000049440+ EUR000000000+   2006082821079          200707          000351                         90000101000152006082834547
FARAPAMRAPAM133310         000000004+0000000098880+ EUR000000000+   2006082821079          200707          000353                         90000101000162006082834547
FARAPAMRAPAM134936         000000005+0000000206000+ EUR000000000+   2006082820043          200708          000358                         90000101000172006082834547
FARAPAMRAPAM134935         000000002+0000000024720+ EUR000000000+   2006082822048          200803          000358                         90000101000182006082834547
FARAPAMRAPAM134935         000000002+0000000024720+ EUR000000000+   2006082822048          200803          000359                         90000101000192006082834547
ST                         000000020+0000000494400+    000000000+                                                                         900001010002020060828
