LB          134936         000000000+0000000000000+    000000686+           20043          200708                                         90000036000012006061234547
LB          134936         000000000+0000000000000+    000000747+           20379          200708                                         90000036000022006061234547
LB          134935         000000000+0000000000000+    000000085+           20974          200710                                         90000036000032006061234547
LB          243804         000000000+0000000000000+    000000864+           19157          200702                                         90000036000042006061234547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000036000052006061234547
LB          243803         000000000+0000000000000+    000000245+           19311          200703                                         90000036000062006061234547
LB          133310         000000000+0000000000000+    000000013+           19227          200612                                         90000036000072006061234547
LB          133310         000000000+0000000000000+    000000096+Q          21079          200707                                         90000036000082006061234547
FARAPAMRAPAM133310         000000000+0000000247200- EUR000000000+ G420060612                               000133                         90000036000092006061234547
FARAPAMRAPAM134936         000000002+0000000082400+ EUR000000000+   2006061220043          200708          000136                         90000036000102006061234547
FARAPAMRAPAM134935         000000001+0000000012360+ EUR000000000+   2006061220974          200710          000136                         90000036000112006061234547
FARAPAMRAPAM243804         000000001+0000000082400+ EUR000000000+   2006061219157          200702          000136                         90000036000122006061234547
FARAPAMRAPAM243803         000000001+0000000024720+ EUR000000000+   2006061219311          200703          000136                         90000036000132006061234547
FARAPAMRAPAM134936         000000010+0000000412000+ EUR000000000+   2006061220043          200708          000137                         90000036000142006061234547
FARAPAMRAPAM134936         000000014+0000000576800+ EUR000000000+   2006061220043          200708          000138                         90000036000152006061234547
FARAPAMRAPAM134935         000000007+0000000086520+ EUR000000000+   2006061220974          200710          000138                         90000036000162006061234547
FARAPAMRAPAM134936         000000003+0000000123600+ EUR000000000+   2006061220043          200708          000139                         90000036000172006061234547
FARAPAMRAPAM134936         000000005+0000000206000+ EUR000000000+   2006061220043          200708          000140                         90000036000182006061234547
FARAPAMRAPAM134936         000000005+0000000206000+ EUR000000000+   2006061220043          200708          000141                         90000036000192006061234547
FARAPAMRAPAM243803         000000002+0000000049440+ EUR000000000+   2006061219311          200703          000141                         90000036000202006061234547
ST                         000000051+0000001615040+    000000000+                                                                         900000360002120060612
