LB          134936         000000000+0000000000000+    000000514+           20043          200708                                         90000066000012006071734547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000066000022006071734547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000066000032006071734547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000066000042006071734547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000066000052006071734547
LB          134935         000000000+0000000000000+    000000017+           20974          200710                                         90000066000062006071734547
LB          134935         000000000+0000000000000+    000000400+           22048          200803                                         90000066000072006071734547
LB          243804         000000000+0000000000000+    000000787+           19157          200702                                         90000066000082006071734547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000066000092006071734547
LB          243803         000000000+0000000000000+    000000197+           19311          200703                                         90000066000102006071734547
LB          133310         000000000+0000000000000+    000000093+           21079          200707                                         90000066000112006071734547
FARAPAMRAPAM134936         000000002+0000000082400+ EUR000000000+   2006071720043          200708          000238                         90000066000122006071734547
FARAPAMRAPAM133310         000000002+0000000049440+ EUR000000000+   2006071721079          200707          000239                         90000066000132006071734547
FARAPAMRAPAM243803         000000001+0000000024720+ EUR000000000+   2006071719311          200703          000243                         90000066000142006071734547
ST                         000000005+0000000156560+    000000000+                                                                         900000660001520060717
