LB          134936         000000000+0000000000000+    000000015+           20043          200708                                         90000107000012006090434547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000107000022006090434547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000107000032006090434547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000107000042006090434547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000107000052006090434547
LB          134935         000000000+0000000000000+    000000338+           22048          200803                                         90000107000062006090434547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000107000072006090434547
LB          243804         000000000+0000000000000+    000000661+           19157          200702                                         90000107000082006090434547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000107000092006090434547
LB          243803         000000000+0000000000000+    000000168+           19311          200703                                         90000107000102006090434547
LB          133310         000000000+0000000000000+    000000077+           21079          200707                                         90000107000112006090434547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000107000122006090434547
ST                         000000000+0000000000000+    000000000+                                                                         900001070001320060904
