LB          134936         000000000+0000000000000+    000000015+           20043          200708                                         90000105000012006090134547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000105000022006090134547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000105000032006090134547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000105000042006090134547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000105000052006090134547
LB          134935         000000000+0000000000000+    000000338+           22048          200803                                         90000105000062006090134547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000105000072006090134547
LB          243804         000000000+0000000000000+    000000661+           19157          200702                                         90000105000082006090134547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000105000092006090134547
LB          243803         000000000+0000000000000+    000000168+           19311          200703                                         90000105000102006090134547
LB          133310         000000000+0000000000000+    000000077+           21079          200707                                         90000105000112006090134547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000105000122006090134547
FARAPAMRAPAM134936         000000020+0000000824000+ EUR000000000+   2006090120043          200708          000365                         90000105000132006090134547
FARAPAMRAPAM134935         000000002+0000000024720+ EUR000000000+   2006090122048          200803          000365                         90000105000142006090134547
FARAPAMRAPAM243804         000000010+0000000824000+ EUR000000000+   2006090119157          200702          000365                         90000105000152006090134547
FARAPAMRAPAM134936         000000005+0000000206000+ EUR000000000+   2006090120043          200708          000366                         90000105000162006090134547
FARAPAMRAPAM134936         000000010+0000000412000+ EUR000000000+   2006090120043          200708          000367                         90000105000172006090134547
FARAPAMRAPAM243804         000000005+0000000412000+ EUR000000000+   2006090119157          200702          000367                         90000105000182006090134547
ST                         000000052+0000002702720+    000000000+                                                                         900001050001920060901
