LB          134936         000000000+0000000000000+    000000407+           20043          200708                                         90000072000012006072434547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000072000022006072434547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000072000032006072434547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000072000042006072434547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000072000052006072434547
LB          134935         000000000+0000000000000+    000000400+           22048          200803                                         90000072000062006072434547
LB          243804         000000000+0000000000000+    000000760+           19157          200702                                         90000072000072006072434547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000072000082006072434547
LB          243803         000000000+0000000000000+    000000192+           19311          200703                                         90000072000092006072434547
LB          133310         000000000+0000000000000+    000000093+           21079          200707                                         90000072000102006072434547
FARAPAMRAPAM134936         000000005+0000000206000+ EUR000000000+   2006072420043          200708          000270                         90000072000112006072434547
FARAPAMRAPAM243804         000000005+0000000412000+ EUR000000000+   2006072419157          200702          000270                         90000072000122006072434547
FARAPAMRAPAM134936         000000001+0000000041200+ EUR000000000+   2006072420043          200708          000271                         90000072000132006072434547
FARAPAMRAPAM134936         000000016+0000000659200+ EUR000000000+   2006072420043          200708          000273                         90000072000142006072434547
FARAPAMRAPAM243804         000000008+0000000659200+ EUR000000000+   2006072419157          200702          000273                         90000072000152006072434547
ST                         000000035+0000001977600+    000000000+                                                                         900000720001620060724
