LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000165000012006111034547
LB          134936         000000000+0000000000000+    000000364+           21208          200708                                         90000165000022006111034547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000165000032006111034547
LB          134935         000000000+0000000000000+    000000205+           22048          200803                                         90000165000042006111034547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000165000052006111034547
LB          243804         000000000+0000000000000+    000000902+           20588          200709                                         90000165000062006111034547
LB          243803         000000000+0000000000000+    000000112+           19311          200703                                         90000165000072006111034547
LB          243803         000000000+0000000000000+    000000300+           23348          200804                                         90000165000082006111034547
LB          133310         000000000+0000000000000+    000000244+           22595          200710                                         90000165000092006111034547
FA8813988139134936         000000001+0000000041200+ EUR000000000+   2006111021208          200708          000575                         90000165000102006111034547
FA8813588135243804         000000005+0000000412000+ EUR000000000+   2006111020588          200709          000576                         90000165000112006111034547
ST                         000000006+0000000453200+    000000000+                                                                         900001650001220061110
