LB          134936         000000000+0000000000000+    000000074+           20043          200708                                         90000091000012006081634547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000091000022006081634547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000091000032006081634547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000091000042006081634547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000091000052006081634547
LB          134935         000000000+0000000000000+    000000357+           22048          200803                                         90000091000062006081634547
LB          243804         000000000+0000000000000+    000000680+           19157          200702                                         90000091000072006081634547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000091000082006081634547
LB          243803         000000000+0000000000000+    000000171+           19311          200703                                         90000091000092006081634547
LB          133310         000000000+0000000000000+    000000087+           21079          200707                                         90000091000102006081634547
FARAPAMRAPAM134936         000000010+0000000412000+ EUR000000000+   2006081620043          200708          000319                         90000091000112006081634547
FARAPAMRAPAM243804         000000005+0000000412000+ EUR000000000+   2006081619157          200702          000319                         90000091000122006081634547
FARAPAMRAPAM134935         000000001+0000000012360+ EUR000000000+   2006081622048          200803          000320                         90000091000132006081634547
FARAPAMRAPAM243803         000000008+0000000197760+ EUR000000000+   2006081619311          200703          000328                         90000091000142006081634547
FARAPAMRAPAM134936         000000003+0000000123600+ EUR000000000+   2006081620043          200708          000329                         90000091000152006081634547
ST                         000000027+0000001157720+    000000000+                                                                         900000910001620060816
