LB          134936         000000000+0000000000000+    000000121+           18582          200708                                         90000021000012006052534547
LB          134936         000000000+0000000000000+    000000800+           20043          200708                                         90000021000022006052534547
LB          134936         000000000+0000000000000+    000000747+           20379          200708                                         90000021000032006052534547
LB          134935         000000000+0000000000000+    000000105+           20974          200710                                         90000021000042006052534547
LB          243804         000000000+0000000000000+    000000931+           19157          200702                                         90000021000052006052534547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000021000062006052534547
LB          243803         000000000+0000000000000+    000000278+           19311          200703                                         90000021000072006052534547
LB          133310         000000000+0000000000000+    000000017+           19227          200612                                         90000021000082006052534547
ST                         000000000+0000000000000+    000000000+                                                                         900000210000920060525
