LB          134936         000000000+0000000000000+    000000174+           20379          200708                                         90000131000012006100234547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000131000022006100234547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000131000032006100234547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000131000042006100234547
LB          134935         000000000+0000000000000+    000000278+           22048          200803                                         90000131000052006100234547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000131000062006100234547
LB          243804         000000000+0000000000000+    000000574+           19157          200702                                         90000131000072006100234547
LB          243804         000000000+0000000000000+    000001338+           20588          200709                                         90000131000082006100234547
LB          243803         000000000+0000000000000+    000000139+           19311          200703                                         90000131000092006100234547
LB          133310         000000000+0000000000000+    000000057+           21079          200707                                         90000131000102006100234547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000131000112006100234547
FARAPAMRAPAM134936         000000002+0000000082400+ EUR000000000+   2006100220379          200708          000466                         90000131000122006100234547
FARAPAMRAPAM134935         000000002+0000000024720+ EUR000000000+   2006100222048          200803          000466                         90000131000132006100234547
FARAPAMRAPAM134936         000000010+0000000412000+ EUR000000000+   2006100220379          200708          000458                         90000131000142006100234547
FARAPAMRAPAM134935         000000010+0000000123600+ EUR000000000+   2006100222048          200803          000458                         90000131000152006100234547
FARAPAMRAPAM243803         000000005+0000000123600+ EUR000000000+   2006100219311          200703          000459                         90000131000162006100234547
FARAPAMRAPAM243804         000000002+0000000164800+ EUR000000000+   2006100219157          200702          000460                         90000131000172006100234547
FARAPAMRAPAM134936         000000014+0000000576800+ EUR000000000+   2006100220379          200708          000461                         90000131000182006100234547
FARAPAMRAPAM134936         000000006+0000000247200+ EUR000000000+   2006100220379          200708          000461                         90000131000192006100234547
FARAPAMRAPAM243804         000000010+0000000824000+ EUR000000000+   2006100219157          200702          000461                         90000131000202006100234547
FARAPAMRAPAM243803         000000003+0000000074160+ EUR000000000+   2006100219311          200703          000461                         90000131000212006100234547
FARAPAMRAPAM134936         000000010+0000000412000+ EUR000000000+   2006100220379          200708          000462                         90000131000222006100234547
FARAPAMRAPAM134935         000000002+0000000024720+ EUR000000000+   2006100222048          200803          000462                         90000131000232006100234547
FARAPAMRAPAM243804         000000005+0000000412000+ EUR000000000+   2006100219157          200702          000462                         90000131000242006100234547
FARAPAMRAPAM243803         000000003+0000000074160+ EUR000000000+   2006100219311          200703          000462                         90000131000252006100234547
FARAPAMRAPAM134936         000000015+0000000618000+ EUR000000000+   2006100220379          200708          000467                         90000131000262006100234547
FARAPAMRAPAM134935         000000002+0000000024720+ EUR000000000+   2006100222048          200803          000467                         90000131000272006100234547
FARAPAMRAPAM243803         000000001+0000000024720+ EUR000000000+   2006100219311          200703          000467                         90000131000282006100234547
FARAPAMRAPAM133310         000000002+0000000049440+ EUR000000000+   2006100221079          200707          000467                         90000131000292006100234547
ST                         000000104+0000004293040+    000000000+                                                                         900001310003020061002
