LB          134936         000000000+0000000000000+    000000237+           20379          200708                                         90000126000012006092634547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000126000022006092634547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000126000032006092634547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000126000042006092634547
LB          134935         000000000+0000000000000+    000000294+           22048          200803                                         90000126000052006092634547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000126000062006092634547
LB          243804         000000000+0000000000000+    000000591+           19157          200702                                         90000126000072006092634547
LB          243804         000000000+0000000000000+    000001338+           20588          200709                                         90000126000082006092634547
LB          243803         000000000+0000000000000+    000000151+           19311          200703                                         90000126000092006092634547
LB          133310         000000000+0000000000000+    000000059+           21079          200707                                         90000126000102006092634547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000126000112006092634547
ST                         000000000+0000000000000+    000000000+                                                                         900001260001220060926
