LB          134936         000000000+0000000000000+    000000102+           20043          200708                                         90000086000012006080934547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000086000022006080934547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000086000032006080934547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000086000042006080934547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000086000052006080934547
LB          134935         000000000+0000000000000+    000000358+           22048          200803                                         90000086000062006080934547
LB          243804         000000000+0000000000000+    000000685+           19157          200702                                         90000086000072006080934547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000086000082006080934547
LB          243803         000000000+0000000000000+    000000179+           19311          200703                                         90000086000092006080934547
LB          133310         000000000+0000000000000+    000000087+           21079          200707                                         90000086000102006080934547
FARAPAMRAPAM134936         000000003+0000000123600+ EUR000000000+   2006080920043          200708          000313                         90000086000112006080934547
FARAPAMRAPAM134936         000000010+0000000412000+ EUR000000000+   2006080920043          200708          000314                         90000086000122006080934547
FARAPAMRAPAM134935         000000010+0000000123600+ EUR000000000+   2006080922048          200803          000314                         90000086000132006080934547
FARAPAMRAPAM243804         000000010+0000000824000+ EUR000000000+   2006080919157          200702          000314                         90000086000142006080934547
FARAPAMRAPAM243803         000000003+0000000074160+ EUR000000000+   2006080919311          200703          000314                         90000086000152006080934547
ST                         000000036+0000001557360+    000000000+                                                                         900000860001620060809
