LB          134936         000000000+0000000000000+    000000752+           20043          200708                                         90000032000012006060734547
LB          134936         000000000+0000000000000+    000000747+           20379          200708                                         90000032000022006060734547
LB          134935         000000000+0000000000000+    000000099+           20974          200710                                         90000032000032006060734547
LB          243804         000000000+0000000000000+    000000869+           19157          200702                                         90000032000042006060734547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000032000052006060734547
LB          243803         000000000+0000000000000+    000000251+           19311          200703                                         90000032000062006060734547
LB          133310         000000000+0000000000000+    000000013+           19227          200612                                         90000032000072006060734547
LB          133310         000000000+0000000000000+    000000096+Q          21079          200707                                         90000032000082006060734547
FARAPAMRAPAM134936         000000002+0000000082400+ EUR000000000+   2006060720043          200708          000124                         90000032000092006060734547
ST                         000000002+0000000082400+    000000000+                                                                         900000320001020060607
