LB          134936         000000000+0000000000000+    000000534+           20043          200708                                         90000061000012006071134547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000061000022006071134547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000061000032006071134547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000061000042006071134547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000061000052006071134547
LB          134935         000000000+0000000000000+    000000023+           20974          200710                                         90000061000062006071134547
LB          134935         000000000+0000000000000+    000000400+           22048          200803                                         90000061000072006071134547
LB          243804         000000000+0000000000000+    000000799+           19157          200702                                         90000061000082006071134547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000061000092006071134547
LB          243803         000000000+0000000000000+    000000202+           19311          200703                                         90000061000102006071134547
LB          133310         000000000+0000000000000+    000000001+           19227          200612                                         90000061000112006071134547
LB          133310         000000000+0000000000000+    000000096+           21079          200707                                         90000061000122006071134547
FARAPAMRAPAM134936         000000008+0000000329600+ EUR000000000+   2006071120043          200708          000212                         90000061000132006071134547
FARAPAMRAPAM243804         000000004+0000000329600+ EUR000000000+   2006071119157          200702          000212                         90000061000142006071134547
FARAPAMRAPAM134936         000000002+0000000082400+ EUR000000000+   2006071120043          200708          000213                         90000061000152006071134547
FARAPAMRAPAM134935         000000003+0000000037080+ EUR000000000+   2006071120974          200710          000213                         90000061000162006071134547
FARAPAMRAPAM134936         000000006+0000000247200+ EUR000000000+   2006071120043          200708          000215                         90000061000172006071134547
FARAPAMRAPAM134936         000000002+0000000082400+ EUR000000000+   2006071120043          200708          000215                         90000061000182006071134547
FARAPAMRAPAM134935         000000002+0000000024720+ EUR000000000+   2006071120974          200710          000215                         90000061000192006071134547
FARAPAMRAPAM133310         000000002+0000000049440+ EUR000000000+   2006071119227          200612          000216                         90000061000202006071134547
ST                         000000029+0000001182440+    000000000+                                                                         900000610002120060711
