LB          134936         000000000+0000000000000+    000000258+           20379          200708                                         90000119000012006091834547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000119000022006091834547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000119000032006091834547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000119000042006091834547
LB          134935         000000000+0000000000000+    000000296+           22048          200803                                         90000119000052006091834547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000119000062006091834547
LB          243804         000000000+0000000000000+    000000597+           19157          200702                                         90000119000072006091834547
LB          243804         000000000+0000000000000+    000001338+           20588          200709                                         90000119000082006091834547
LB          243803         000000000+0000000000000+    000000152+           19311          200703                                         90000119000092006091834547
LB          133310         000000000+0000000000000+    000000062+           21079          200707                                         90000119000102006091834547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000119000112006091834547
FARAPAMRAPAM134936         000000000+0000000123600- EUR000000000+   20060918                               000414                         90000119000122006091834547
FARAPAMRAPAM134935         000000000+0000000012360- EUR000000000+ R220060918                               000430                         90000119000132006091834547
FARAPAMRAPAM134935         000000000+0000000012360- EUR000000000+ R220060918                               000435                         90000119000142006091834547
FARAPAMRAPAM134935         000000000+0000000012360+ EUR000000000+   20060918                               000434                         90000119000152006091834547
FARAPAMRAPAM134935         000000000+0000000012360+ EUR000000000+   20060918                               000436                         90000119000162006091834547
FARAPAMRAPAM133310         000000001+0000000024720+ EUR000000000+   2006091821079          200707          000425                         90000119000172006091834547
FARAPAMRAPAM243804         000000010+0000000824000+ EUR000000000+   2006091820588          200709          000426                         90000119000182006091834547
FARAPAMRAPAM134936         000000006+0000000247200+ EUR000000000+   2006091820379          200708          000427                         90000119000192006091834547
FARAPAMRAPAM134936         000000002+0000000082400+ EUR000000000+   2006091820379          200708          000428                         90000119000202006091834547
FARAPAMRAPAM134936         000000006+0000000247200+ EUR000000000+   2006091820379          200708          000429                         90000119000212006091834547
ST                         000000025+0000001301920+    000000000+                                                                         900001190002220060918
