LB          134936         000000000+0000000000000+    000000087+           20043          200708                                         90000088000012006081134547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000088000022006081134547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000088000032006081134547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000088000042006081134547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000088000052006081134547
LB          134935         000000000+0000000000000+    000000358+           22048          200803                                         90000088000062006081134547
LB          243804         000000000+0000000000000+    000000685+           19157          200702                                         90000088000072006081134547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000088000082006081134547
LB          243803         000000000+0000000000000+    000000179+           19311          200703                                         90000088000092006081134547
LB          133310         000000000+0000000000000+    000000087+           21079          200707                                         90000088000102006081134547
FARAPAMRAPAM134936         000000010+0000000412000+ EUR000000000+   2006081120043          200708          000318                         90000088000112006081134547
ST                         000000010+0000000412000+    000000000+                                                                         900000880001220060811
