LB          134936         000000000+0000000000000+    000000019+           20379          200708                                         90000142000012006101434547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000142000022006101434547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000142000032006101434547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000142000042006101434547
LB          134935         000000000+0000000000000+    000000256+           22048          200803                                         90000142000052006101434547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000142000062006101434547
LB          243804         000000000+0000000000000+    000000543+Q          19157          200702                                         90000142000072006101434547
LB          243804         000000000+0000000000000+    000000971+           20588          200709                                         90000142000082006101434547
LB          243803         000000000+0000000000000+    000000133+           19311          200703                                         90000142000092006101434547
LB          243803         000000000+0000000000000+    000000300+           23348          200804                                         90000142000102006101434547
LB          133310         000000000+0000000000000+    000000006+           21079          200707                                         90000142000112006101434547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000142000122006101434547
ST                         000000000+0000000000000+    000000000+                                                                         900001420001320061014
