LB          134936         000000000+0000000000000+    000000097+           20043          200708                                         90000087000012006081034547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000087000022006081034547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000087000032006081034547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000087000042006081034547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000087000052006081034547
LB          134935         000000000+0000000000000+    000000358+           22048          200803                                         90000087000062006081034547
LB          243804         000000000+0000000000000+    000000685+           19157          200702                                         90000087000072006081034547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000087000082006081034547
LB          243803         000000000+0000000000000+    000000179+           19311          200703                                         90000087000092006081034547
LB          133310         000000000+0000000000000+    000000087+           21079          200707                                         90000087000102006081034547
FARAPAMRAPAM134936         000000005+0000000206000+ EUR000000000+   2006081020043          200708          000315                         90000087000112006081034547
ST                         000000005+0000000206000+    000000000+                                                                         900000870001220060810
