LB          134936         000000000+0000000000000+    000000587+           20043          200708                                         90000038000012006061434547
LB          134936         000000000+0000000000000+    000000747+           20379          200708                                         90000038000022006061434547
LB          134935         000000000+0000000000000+    000000084+           20974          200710                                         90000038000032006061434547
LB          243804         000000000+0000000000000+    000000864+           19157          200702                                         90000038000042006061434547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000038000052006061434547
LB          243803         000000000+0000000000000+    000000243+           19311          200703                                         90000038000062006061434547
LB          133310         000000000+0000000000000+    000000013+           19227          200612                                         90000038000072006061434547
LB          133310         000000000+0000000000000+    000000096+           21079          200707                                         90000038000082006061434547
FARAPAMRAPAM134935         000000001+0000000012360+ EUR000000000+   2006061420974          200710          000145                         90000038000092006061434547
FARAPAMRAPAM134936         000000001+0000000041200+ EUR000000000+   2006061420043          200708          000146                         90000038000102006061434547
ST                         000000002+0000000053560+    000000000+                                                                         900000380001120060614
