LB          134936         000000000+0000000000000+    000000000+           20043          200708                                         90000108000012006090534547
LB          134936         000000000+0000000000000+    000000472+           20379          200708                                         90000108000022006090534547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000108000032006090534547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000108000042006090534547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000108000052006090534547
LB          134935         000000000+0000000000000+    000000332+           22048          200803                                         90000108000062006090534547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000108000072006090534547
LB          243804         000000000+0000000000000+    000000643+           19157          200702                                         90000108000082006090534547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000108000092006090534547
LB          243803         000000000+0000000000000+    000000158+           19311          200703                                         90000108000102006090534547
LB          133310         000000000+0000000000000+    000000074+           21079          200707                                         90000108000112006090534547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000108000122006090534547
FARAPAMRAPAM243804         000000000+0000000659200- EUR000000000+ G420060905                               000382                         90000108000132006090534547
FARAPAMRAPAM134936         000000019+0000000782800+ EUR000000000+   2006090520379          200708          000368                         90000108000142006090534547
FARAPAMRAPAM134935         000000003+0000000037080+ EUR000000000+   2006090522048          200803          000368                         90000108000152006090534547
FARAPAMRAPAM243804         000000004+0000000329600+ EUR000000000+   2006090519157          200702          000368                         90000108000162006090534547
FARAPAMRAPAM133310         000000001+0000000024720+ EUR000000000+   2006090521079          200707          000369                         90000108000172006090534547
FARAPAMRAPAM134936         000000001+0000000041200+ EUR000000000+   2006090520043          200708          000376                         90000108000182006090534547
FARAPAMRAPAM134936         000000003+0000000123600+ EUR000000000+   2006090520379          200708          000376                         90000108000192006090534547
FARAPAMRAPAM134935         000000003+0000000037080+ EUR000000000+   2006090522048          200803          000376                         90000108000202006090534547
FARAPAMRAPAM243804         000000001+0000000082400+ EUR000000000+   2006090519157          200702          000376                         90000108000212006090534547
FARAPAMRAPAM134936         000000000+0000000329600+ EUR000000000+   20060905                               000380                         90000108000222006090534547
FARAPAMRAPAM243804         000000001+0000000082400+ EUR000000000+   2006090519157          200702          000370                         90000108000232006090534547
FARAPAMRAPAM134936         000000010+0000000412000+ EUR000000000+   2006090520043          200708          000371                         90000108000242006090534547
FARAPAMRAPAM243803         000000005+0000000123600+ EUR000000000+   2006090519311          200703          000371                         90000108000252006090534547
FARAPAMRAPAM134936         000000020+0000000824000+ EUR000000000+   2006090520379          200708          000374                         90000108000262006090534547
FARAPAMRAPAM243804         000000005+0000000412000+ EUR000000000+   2006090519157          200702          000374                         90000108000272006090534547
FARAPAMRAPAM134936         000000004+0000000164800+ EUR000000000+   2006090520043          200708          000375                         90000108000282006090534547
FARAPAMRAPAM243804         000000005+0000000412000+ EUR000000000+   2006090519157          200702          000375                         90000108000292006090534547
FARAPAMRAPAM243803         000000005+0000000123600+ EUR000000000+   2006090519311          200703          000375                         90000108000302006090534547
FARAPAMRAPAM134936         000000010+0000000412000+ EUR000000000+   2006090520379          200708          000377                         90000108000312006090534547
FARAPAMRAPAM243804         000000002+0000000164800+ EUR000000000+   2006090519157          200702          000379                         90000108000322006090534547
FARAPAMRAPAM133310         000000002+0000000049440+ EUR000000000+   2006090521079          200707          000379                         90000108000332006090534547
ST                         000000104+0000004309520+    000000000+                                                                         900001080003420060905
