LB          134936         000000000+0000000000000+    000000120+           18582          200708                                         90000023000012006052734547
LB          134936         000000000+0000000000000+    000000800+           20043          200708                                         90000023000022006052734547
LB          134936         000000000+0000000000000+    000000747+           20379          200708                                         90000023000032006052734547
LB          134935         000000000+0000000000000+    000000105+           20974          200710                                         90000023000042006052734547
LB          243804         000000000+0000000000000+    000000931+           19157          200702                                         90000023000052006052734547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000023000062006052734547
LB          243803         000000000+0000000000000+    000000277+           19311          200703                                         90000023000072006052734547
LB          133310         000000000+0000000000000+    000000017+           19227          200612                                         90000023000082006052734547
ST                         000000000+0000000000000+    000000000+                                                                         900000230000920060527
