LB          134936         000000000+0000000000000+    000000087+           20043          200708                                         90000089000012006081434547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000089000022006081434547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000089000032006081434547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000089000042006081434547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000089000052006081434547
LB          134935         000000000+0000000000000+    000000358+           22048          200803                                         90000089000062006081434547
LB          243804         000000000+0000000000000+    000000685+           19157          200702                                         90000089000072006081434547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000089000082006081434547
LB          243803         000000000+0000000000000+    000000179+           19311          200703                                         90000089000092006081434547
LB          133310         000000000+0000000000000+    000000087+           21079          200707                                         90000089000102006081434547
ST                         000000000+0000000000000+    000000000+                                                                         900000890001120060814
