LB          134936         000000000+0000000000000+    000000380+           20043          200708                                         90000077000012006072934547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000077000022006072934547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000077000032006072934547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000077000042006072934547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000077000052006072934547
LB          134935         000000000+0000000000000+    000000400+           22048          200803                                         90000077000062006072934547
LB          243804         000000000+0000000000000+    000000753+           19157          200702                                         90000077000072006072934547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000077000082006072934547
LB          243803         000000000+0000000000000+    000000192+           19311          200703                                         90000077000092006072934547
LB          133310         000000000+0000000000000+    000000093+           21079          200707                                         90000077000102006072934547
ST                         000000000+0000000000000+    000000000+                                                                         900000770001120060729
