LB          134936         000000000+0000000000000+    000000272+           20379          200708                                         90000116000012006091434547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000116000022006091434547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000116000032006091434547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000116000042006091434547
LB          134935         000000000+0000000000000+    000000296+           22048          200803                                         90000116000052006091434547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000116000062006091434547
LB          243804         000000000+0000000000000+    000000597+           19157          200702                                         90000116000072006091434547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000116000082006091434547
LB          243803         000000000+0000000000000+    000000152+           19311          200703                                         90000116000092006091434547
LB          133310         000000000+0000000000000+    000000063+           21079          200707                                         90000116000102006091434547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000116000112006091434547
FARAPAMRAPAM133310         000000003+0000000074160+ EUR000000000+   2006091421079          200707          000418                         90000116000122006091434547
ST                         000000003+0000000074160+    000000000+                                                                         900001160001320060914
