LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000161000012006110634547
LB          134936         000000000+0000000000000+    000000403+           21208          200708                                         90000161000022006110634547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000161000032006110634547
LB          134935         000000000+0000000000000+    000000209+           22048          200803                                         90000161000042006110634547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000161000052006110634547
LB          243804         000000000+0000000000000+    000000912+           20588          200709                                         90000161000062006110634547
LB          243803         000000000+0000000000000+    000000113+           19311          200703                                         90000161000072006110634547
LB          243803         000000000+0000000000000+    000000300+           23348          200804                                         90000161000082006110634547
LB          133310         000000000+0000000000000+    000000245+           22595          200710                                         90000161000092006110634547
FARAPAMRAPAM243803         000000000+0000000024720- EUR000000000+ G420061106                               000554                         90000161000102006110634547
FARAPAMRAPAM134936         000000010+0000000412000+ EUR000000000+   2006110621208          200708          000560                         90000161000112006110634547
FARAPAMRAPAM134935         000000003+0000000037080+ EUR000000000+   2006110622048          200803          000560                         90000161000122006110634547
FARAPAMRAPAM243804         000000010+0000000824000+ EUR000000000+   2006110620588          200709          000560                         90000161000132006110634547
FARAPAMRAPAM243803         000000003+0000000074160+ EUR000000000+   2006110619311          200703          000560                         90000161000142006110634547
FARAPAMRAPAM134936         000000020+0000000824000+ EUR000000000+   2006110621208          200708          000561                         90000161000152006110634547
FARAPAMRAPAM134936         000000002+0000000082400+ EUR000000000+   2006110621208          200708          000564                         90000161000162006110634547
FARAPAMRAPAM134935         000000003+0000000037080+ EUR000000000+   2006110622048          200803          000564                         90000161000172006110634547
ST                         000000051+0000002266000+    000000000+                                                                         900001610001820061106
