LB          134936         000000000+0000000000000+    000000125+           18582          200708                                         90000019000012006052334547
LB          134936         000000000+0000000000000+    000000800+           20043          200708                                         90000019000022006052334547
LB          134936         000000000+0000000000000+    000000747+           20379          200708                                         90000019000032006052334547
LB          134935         000000000+0000000000000+    000000105+           20974          200710                                         90000019000042006052334547
LB          243804         000000000+0000000000000+    000000931+           19157          200702                                         90000019000052006052334547
LB          243804         000000000+0000000000000+    000000850+           20588          200709                                         90000019000062006052334547
LB          243803         000000000+0000000000000+    000000278+           19311          200703                                         90000019000072006052334547
LB          133310         000000000+0000000000000+    000000017+           19227          200612                                         90000019000082006052334547
ST                         000000000+0000000000000+    000000000+                                                                         900000190000920060523
