LB          134936         000000000+0000000000000+    000000272+           20379          200708                                         90000118000012006091634547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000118000022006091634547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000118000032006091634547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000118000042006091634547
LB          134935         000000000+0000000000000+    000000296+           22048          200803                                         90000118000052006091634547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000118000062006091634547
LB          243804         000000000+0000000000000+    000000597+           19157          200702                                         90000118000072006091634547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000118000082006091634547
LB          243803         000000000+0000000000000+    000000152+           19311          200703                                         90000118000092006091634547
LB          133310         000000000+0000000000000+    000000063+           21079          200707                                         90000118000102006091634547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000118000112006091634547
ST                         000000000+0000000000000+    000000000+                                                                         900001180001220060916
