LB          134936         000000000+0000000000000+    000000231+           20379          200708                                         90000127000012006092734547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000127000022006092734547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000127000032006092734547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000127000042006092734547
LB          134935         000000000+0000000000000+    000000294+           22048          200803                                         90000127000052006092734547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000127000062006092734547
LB          243804         000000000+0000000000000+    000000591+           19157          200702                                         90000127000072006092734547
LB          243804         000000000+0000000000000+    000001338+           20588          200709                                         90000127000082006092734547
LB          243803         000000000+0000000000000+    000000151+           19311          200703                                         90000127000092006092734547
LB          133310         000000000+0000000000000+    000000059+           21079          200707                                         90000127000102006092734547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000127000112006092734547
FARAPAMRAPAM134935         000000000+0000000024720- EUR000000000+ R220060927                               000453                         90000127000122006092734547
FARAPAMRAPAM134935         000000000+0000000024720+ EUR000000000+   20060927                               000455                         90000127000132006092734547
FARAPAMRAPAM134936         000000006+0000000247200+ EUR000000000+   2006092720379          200708          000457                         90000127000142006092734547
ST                         000000006+0000000247200+    000000000+                                                                         900001270001520060927
