LB          134936         000000000+0000000000000+    000000090+           20379          200708                                         90000136000012006100734547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000136000022006100734547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000136000032006100734547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000136000042006100734547
LB          134935         000000000+0000000000000+    000000264+           22048          200803                                         90000136000052006100734547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000136000062006100734547
LB          243804         000000000+0000000000000+    000000543+Q          19157          200702                                         90000136000072006100734547
LB          243804         000000000+0000000000000+    000001338+           20588          200709                                         90000136000082006100734547
LB          243803         000000000+0000000000000+    000000133+           19311          200703                                         90000136000092006100734547
LB          243803         000000000+0000000000000+    000000300+Q          23348          200804                                         90000136000102006100734547
LB          133310         000000000+0000000000000+    000000041+           21079          200707                                         90000136000112006100734547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000136000122006100734547
ST                         000000000+0000000000000+    000000000+                                                                         900001360001320061007
