LB          134936         000000000+0000000000000+    000000400+           20043          200708                                         90000074000012006072634547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000074000022006072634547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000074000032006072634547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000074000042006072634547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000074000052006072634547
LB          134935         000000000+0000000000000+    000000400+           22048          200803                                         90000074000062006072634547
LB          243804         000000000+0000000000000+    000000758+           19157          200702                                         90000074000072006072634547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000074000082006072634547
LB          243803         000000000+0000000000000+    000000192+           19311          200703                                         90000074000092006072634547
LB          133310         000000000+0000000000000+    000000093+           21079          200707                                         90000074000102006072634547
FARAPAMRAPAM134936         000000001+0000000041200+ EUR000000000+   2006072620043          200708          000279                         90000074000112006072634547
ST                         000000001+0000000041200+    000000000+                                                                         900000740001220060726
