LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000160000012006110434547
LB          134936         000000000+0000000000000+    000000435+           21208          200708                                         90000160000022006110434547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000160000032006110434547
LB          134935         000000000+0000000000000+    000000215+           22048          200803                                         90000160000042006110434547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000160000052006110434547
LB          243804         000000000+0000000000000+    000000922+           20588          200709                                         90000160000062006110434547
LB          243803         000000000+0000000000000+    000000116+           19311          200703                                         90000160000072006110434547
LB          243803         000000000+0000000000000+    000000300+           23348          200804                                         90000160000082006110434547
LB          133310         000000000+0000000000000+    000000245+           22595          200710                                         90000160000092006110434547
ST                         000000000+0000000000000+    000000000+                                                                         900001600001020061104
