LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000162000012006110734547
LB          134936         000000000+0000000000000+    000000385+           21208          200708                                         90000162000022006110734547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000162000032006110734547
LB          134935         000000000+0000000000000+    000000205+           22048          200803                                         90000162000042006110734547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000162000052006110734547
LB          243804         000000000+0000000000000+    000000909+           20588          200709                                         90000162000062006110734547
LB          243803         000000000+0000000000000+    000000112+           19311          200703                                         90000162000072006110734547
LB          243803         000000000+0000000000000+    000000300+           23348          200804                                         90000162000082006110734547
LB          133310         000000000+0000000000000+    000000245+           22595          200710                                         90000162000092006110734547
FARAPAMRAPAM134936         000000005+0000000206000+ EUR000000000+   2006110721208          200708          000566                         90000162000102006110734547
FARAPAMRAPAM243804         000000001+0000000082400+ EUR000000000+   2006110720588          200709          000566                         90000162000112006110734547
FARAPAMRAPAM134936         000000005+0000000206000+ EUR000000000+   2006110721208          200708          000567                         90000162000122006110734547
FARAPAMRAPAM134935         000000003+0000000037080+ EUR000000000+   2006110722048          200803          000567                         90000162000132006110734547
FARAPAMRAPAM243803         000000001+0000000024720+ EUR000000000+   2006110719311          200703          000567                         90000162000142006110734547
FARAPAMRAPAM134936         000000001+0000000041200+ EUR000000000+   2006110721208          200708          000563                         90000162000152006110734547
FARAPAMRAPAM134935         000000001+0000000012360+ EUR000000000+   2006110722048          200803          000568                         90000162000162006110734547
FARAPAMRAPAM243804         000000002+0000000164800+ EUR000000000+   2006110720588          200709          000568                         90000162000172006110734547
FARAPAMRAPAM134936         000000007+0000000288400+ EUR000000000+   2006110721208          200708          000569                         90000162000182006110734547
ST                         000000026+0000001062960+    000000000+                                                                         900001620001920061107
