LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000148000012006102134547
LB          134936         000000000+0000000000000+    000000591+           21208          200708                                         90000148000022006102134547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000148000032006102134547
LB          134935         000000000+0000000000000+    000000251+           22048          200803                                         90000148000042006102134547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000148000052006102134547
LB          243804         000000000+0000000000000+    000000964+           20588          200709                                         90000148000062006102134547
LB          243803         000000000+0000000000000+    000000133+           19311          200703                                         90000148000072006102134547
LB          243803         000000000+0000000000000+    000000300+           23348          200804                                         90000148000082006102134547
LB          133310         000000000+0000000000000+    000000002+           21079          200707                                         90000148000092006102134547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000148000102006102134547
ST                         000000000+0000000000000+    000000000+                                                                         900001480001120061021
