LB          134936         000000000+0000000000000+    000000401+           20043          200708                                         90000073000012006072534547
LB          134936         000000000+0000000000000+    000000524+           20379          200708                                         90000073000022006072534547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000073000032006072534547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000073000042006072534547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000073000052006072534547
LB          134935         000000000+0000000000000+    000000400+           22048          200803                                         90000073000062006072534547
LB          243804         000000000+0000000000000+    000000758+           19157          200702                                         90000073000072006072534547
LB          243804         000000000+0000000000000+    000001348+           20588          200709                                         90000073000082006072534547
LB          243803         000000000+0000000000000+    000000192+           19311          200703                                         90000073000092006072534547
LB          133310         000000000+0000000000000+    000000093+           21079          200707                                         90000073000102006072534547
FARAPAMRAPAM134936         000000003+0000000123600+ EUR000000000+   2006072520043          200708          000275                         90000073000112006072534547
FARAPAMRAPAM243804         000000002+0000000164800+ EUR000000000+   2006072519157          200702          000275                         90000073000122006072534547
FARAPAMRAPAM134936         000000001+0000000041200+ EUR000000000+   2006072520043          200708          000276                         90000073000132006072534547
FARAPAMRAPAM134936         000000002+0000000082400+ EUR000000000+   2006072520043          200708          000277                         90000073000142006072534547
ST                         000000008+0000000412000+    000000000+                                                                         900000730001520060725
