LB          134936         000000000+0000000000000+    000000014+           20379          200708                                         90000143000012006101634547
LB          134936         000000000+0000000000000+    000000510+           21059          200803                                         90000143000022006101634547
LB          134936         000000000+0000000000000+    000000600+           21208          200708                                         90000143000032006101634547
LB          134936         000000000+0000000000000+    000000090+           22047          200803                                         90000143000042006101634547
LB          134935         000000000+0000000000000+    000000256+           22048          200803                                         90000143000052006101634547
LB          134935         000000000+0000000000000+    000000400+           22758          200806                                         90000143000062006101634547
LB          243804         000000000+0000000000000+    000000543+Q          19157          200702                                         90000143000072006101634547
LB          243804         000000000+0000000000000+    000000971+           20588          200709                                         90000143000082006101634547
LB          243803         000000000+0000000000000+    000000133+           19311          200703                                         90000143000092006101634547
LB          243803         000000000+0000000000000+    000000300+           23348          200804                                         90000143000102006101634547
LB          133310         000000000+0000000000000+    000000006+           21079          200707                                         90000143000112006101634547
LB          133310         000000000+0000000000000+    000000246+           22595          200710                                         90000143000122006101634547
FARAPAMRAPAM134936         000000005+0000000206000+ EUR000000000+   2006101620379          200708          000501                         90000143000132006101634547
ST                         000000005+0000000206000+    000000000+                                                                         900001430001420061016
